url,company,website,job_name,job_description,job_function
https://www.timesjobs.com/job-detail/ios-developer-destiny-hr-group-services-delhi-delhi-ncr-1-to-3-yrs-jobid-feh__PLUS__31mexHBzpSvf__PLUS__uAgZw==&source=srp,destiny hr group services,http://www.destinyhrgroup.com,"
	  
  IOS Developer
  ","Build new products / features from scratch by dictating the right modular architecture.,Complete ownership of problem-free execution of owned modules and solutions.,Focus on code optimization, code quality, maintainability etc.,Masters or BE/B.Tech in Computer Science or equivalent experience,Hands on experience in writing iOS applications using Swift or SwiftUI,Our technology stack comprises Swift, RxSwift, Objective C, MVVM architecture.,Design patterns, X-code, cocoa touch.,OOPS concept.,Excellent data structure & algorithm and problem solving skills.,Expertise in Swifts core concepts of memory management and concurrency.,Experience building iOS app from scratch . Familiar with MVVM, VIPER,etc.,Experience building, releasing and maintaining a large scale iOS application.,Expertise in the nuances of CoreData, CoreAnimation and other Apple frameworks.,Obsessed about performance and writing clean modular code.,Creating adaptive UI using Storyboards with strong expertise in Autolayout.,Experience writing Unit and UI Tests.,CoreData,Alamofire,UI Kit,UI Image Framework,Firebase tools,RestAPIs,Experience writing production code with RxSwift.,Familiarity with iOS Frameworks & Swift Package Manager alongside other dependency managers.,An active contributor to developer communities like Stackoverflow, Topcoder, Github, Google Developer.,Customer focused, adapts well in a fast-changing environment.,Ability to work well with multiple teams and multitask.,Proven performer.",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/flex-cube-mspring-infotech-india-private-limited-bengaluru-bangalore-5-to-7-yrs-jobid-wFYGGu5BB9ZzpSvf__PLUS__uAgZw==&source=srp,Mspring Infotech India Private Limited,http://www.mspringinfotech.com,"
	  
  Flex Cube
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-mobile-app-developer-blue-copper-technologies-pvt-ltd-kolkata-3-to-6-yrs-jobid-3VR47__SLASH__RgVAZzpSvf__PLUS__uAgZw==&source=srp,blue copper technologies pvt. ltd.,https://www.bluecoppertech.com/,"
	  
  Senior Mobile App Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/flutter-developer-rk-infotech-rajkot-2-to-5-yrs-jobid-ImM87__SLASH__k__SLASH__gBRzpSvf__PLUS__uAgZw==&source=srp,RK Infotech,http://www.rkinfotechindia.com,"
	  
  Flutter Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-angel-and-genie-chennai-0-to-3-yrs-jobid-__SLASH__S0__SLASH__Ak4vKvhzpSvf__PLUS__uAgZw==&source=srp,Angel and Genie,http://www.angelandgenie.com,"
	  
  IOS developer
  ","Proficiency in core programming languages in both Swift, Objective-C,Good knowledge in Databases like RealM, CoreData,Experience with offline storage, threading, and performance tuning,Familiarity with Storyboards, Push Notifications, Sharekit,Familiarity with XML Parsing and RESTful APIs to connect iOS applications to back-end services,Experience with performance and memory tuning with tools such as Instruments and Shark, depending on project needs,A knack for benchmarking and optimization,Having developed 2-4 iOS apps and are live on AppStore for review,Proficient understanding of code versioning tools, such as Git and Familiarity with CI/CD",IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/net-application-developer-itcan-pte-ltd-singapore-3-to-6-yrs-jobid-WlH4FMLIJSZzpSvf__PLUS__uAgZw==&source=srp,ITCAN Pte Ltd,http://www.itcan.biz,"
	  
  Net Application Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/software-developer-mobilestyx-consulting-solutions-llp-thane-1-to-3-yrs-jobid-whNIXrrKDFVzpSvf__PLUS__uAgZw==&source=srp,mobilestyx consulting & solutions llp,https://mobilestyx.co.in/,"
	  
  Software Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/software-developer-mobilestyx-consulting-solutions-llp-thane-1-to-2-yrs-jobid-Mz4__SLASH__yHpPE__PLUS__BzpSvf__PLUS__uAgZw==&source=srp,mobilestyx consulting & solutions llp,https://mobilestyx.co.in/,"
	  
  Software Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-ahead-websoft-technologies-gurgaon-6-to-10-yrs-jobid-oIWS__SLASH__lINsrJzpSvf__PLUS__uAgZw==&source=srp,Ahead WebSoft Technologies,http://www.aheadsofttech.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/flutter-developer-appsinvo-com-noida-greater-noida-2-to-8-yrs-jobid-qzYEnfAeTktzpSvf__PLUS__uAgZw==&source=srp,appsinvo.com,https://www.appsinvo.com/career.php,"
	  
  Flutter Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-sangvish-technologies-madurai-0-to-3-yrs-jobid-TlSu1qROKRhzpSvf__PLUS__uAgZw==&source=srp,sangvish technologies,https://sangvish.com/,"
	  
  IOS DEVELOPER
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-rk-infotech-rajkot-0-to-3-yrs-jobid-aIXMg5dEiQNzpSvf__PLUS__uAgZw==&source=srp,RK Infotech,http://www.rkinfotechindia.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/mobile-app-developer-pinaack-solutions-udaipur-2-to-5-yrs-jobid-rhLj0WT__SLASH__IlpzpSvf__PLUS__uAgZw==&source=srp,pinaack solutions,http://www.pinaacksolutions.com/career,"
	  
  Mobile App Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/senior-ios-developer-vibeosys-software-pune-0-to-3-yrs-jobid-2wds3HRh__SLASH__bRzpSvf__PLUS__uAgZw==&source=srp,vibeosys software,https://careers.vibeosys.com/,"
	  
  Senior iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/application-developer-ios-hifx-it-media-services-cochin-kochi-ernakulam-3-to-8-yrs-jobid-DxiO1uKW6MxzpSvf__PLUS__uAgZw==&source=srp,hifx it & media services,https://www.hifx.in/career.html,"
	  
  Application Developer  IOS
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-w3softech-india-private-limited-hyderabad-secunderabad-4-to-6-yrs-jobid-08tO32KJ2gBzpSvf__PLUS__uAgZw==&source=srp,W3Softech India Private Limited,http://www.w3softech.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/lead-software-engineer-ios-tagit-solutions-chennai-8-to-11-yrs-jobid-pZWgh0YJaAxzpSvf__PLUS__uAgZw==&source=srp,TagIT Solutions,http://www.tagitmobile.com,"
	  
  Lead - Software Engineer (iOS)
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/software-engineer-ios-developer-c-p-careers-pvt-ltd-bengaluru-bangalore-2-to-3-yrs-jobid-k3exVzs1nU9zpSvf__PLUS__uAgZw==&source=srp,c p careers pvt. ltd,http://www.cpcareers.org,"
	  
  Software Engineer iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-ayn-infotech-pune-2-to-7-yrs-jobid-vF0GZjGuOZJzpSvf__PLUS__uAgZw==&source=srp,AYN InfoTech,https://www.ayninfotech.com/,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-2asquare-infotech-studios-mohali-0-to-3-yrs-jobid-5CstDZgNYTFzpSvf__PLUS__uAgZw==&source=srp,2aSquare Infotech Studios,http://www.2asquare.com,"
	  
  iOS Developer
  ",,IT Software : Software Products & Services
https://www.timesjobs.com/job-detail/ios-developer-destiny-hr-group-services-noida-greater-noida-3-to-4-yrs-jobid-3Zdn__PLUS__4BSJNxzpSvf__PLUS__uAgZw==&source=srp,destiny hr group services,http://www.destinyhrgroup.com,"
	  
  IOS Developer
  ","Customer focused, adapts well in a fast-changing environment.,Ability to work well with multiple teams and multitask.,Proven performer.",IT Software : Software Products & Services
